,Prolific ID,test_index,num_feats,Correct Response,test_key_resp.corr,test_key_resp.rt,test_key_resp.keys,graph_type,dims
597,627952f93c698e40248a41ae,40.0,4.0,right,1.0,5.7581,right,unstructured,odd
598,627952f93c698e40248a41ae,36.0,4.0,right,1.0,9.544,right,unstructured,odd
599,627952f93c698e40248a41ae,47.0,4.0,right,1.0,7.5907,right,unstructured,odd
600,627952f93c698e40248a41ae,34.0,3.0,left,0.0,19.6481,right,unstructured,odd
601,627952f93c698e40248a41ae,16.0,2.0,right,1.0,17.0938,right,unstructured,odd
602,627952f93c698e40248a41ae,38.0,4.0,left,1.0,12.1771,left,unstructured,odd
603,627952f93c698e40248a41ae,14.0,2.0,left,0.0,16.1207,right,unstructured,odd
604,627952f93c698e40248a41ae,24.0,3.0,left,1.0,9.9519,left,unstructured,odd
605,627952f93c698e40248a41ae,33.0,3.0,left,1.0,11.5768,left,unstructured,odd
606,627952f93c698e40248a41ae,0.0,1.0,left,1.0,5.1896,left,unstructured,odd
607,627952f93c698e40248a41ae,9.0,1.0,right,1.0,8.0083,right,unstructured,odd
608,627952f93c698e40248a41ae,28.0,3.0,right,1.0,2.6105,right,unstructured,odd
609,627952f93c698e40248a41ae,35.0,3.0,left,1.0,19.3065,left,unstructured,odd
610,627952f93c698e40248a41ae,8.0,1.0,left,1.0,10.2344,left,unstructured,odd
611,627952f93c698e40248a41ae,29.0,3.0,right,1.0,10.2832,right,unstructured,odd
612,627952f93c698e40248a41ae,43.0,4.0,right,1.0,23.7858,right,unstructured,odd
613,627952f93c698e40248a41ae,30.0,3.0,right,1.0,13.1309,right,unstructured,odd
614,627952f93c698e40248a41ae,37.0,4.0,right,1.0,6.3318,right,unstructured,odd
615,627952f93c698e40248a41ae,4.0,1.0,left,1.0,13.8999,left,unstructured,odd
616,627952f93c698e40248a41ae,13.0,2.0,left,1.0,5.4805,left,unstructured,odd
617,627952f93c698e40248a41ae,18.0,2.0,left,1.0,5.7833,left,unstructured,odd
618,627952f93c698e40248a41ae,23.0,2.0,right,1.0,34.7515,right,unstructured,odd
619,627952f93c698e40248a41ae,3.0,1.0,right,1.0,7.0337,right,unstructured,odd
620,627952f93c698e40248a41ae,17.0,2.0,left,1.0,4.5497,left,unstructured,odd
621,627952f93c698e40248a41ae,22.0,2.0,left,1.0,6.6422,left,unstructured,odd
622,627952f93c698e40248a41ae,11.0,1.0,left,1.0,15.1072,left,unstructured,odd
623,627952f93c698e40248a41ae,46.0,4.0,left,1.0,8.1672,left,unstructured,odd
624,6172cf92f2ea6613f717abb6,17.0,2.0,left,1.0,8.4762,left,unstructured,odd
625,6172cf92f2ea6613f717abb6,34.0,3.0,left,0.0,13.6133,right,unstructured,odd
626,6172cf92f2ea6613f717abb6,24.0,3.0,left,0.0,11.4797,right,unstructured,odd
627,6172cf92f2ea6613f717abb6,43.0,4.0,right,0.0,8.605,left,unstructured,odd
628,6172cf92f2ea6613f717abb6,15.0,2.0,left,0.0,2.2681,right,unstructured,odd
629,6172cf92f2ea6613f717abb6,6.0,1.0,right,0.0,2.5261,left,unstructured,odd
630,6172cf92f2ea6613f717abb6,38.0,4.0,left,1.0,2.1361,left,unstructured,odd
631,6172cf92f2ea6613f717abb6,44.0,4.0,right,1.0,3.1055,right,unstructured,odd
632,6172cf92f2ea6613f717abb6,8.0,1.0,right,1.0,2.7978,right,unstructured,odd
633,6172cf92f2ea6613f717abb6,25.0,3.0,left,1.0,7.9134,left,unstructured,odd
634,6172cf92f2ea6613f717abb6,0.0,1.0,left,1.0,3.5295,left,unstructured,odd
635,6172cf92f2ea6613f717abb6,1.0,1.0,left,0.0,8.7409,right,unstructured,odd
636,6172cf92f2ea6613f717abb6,36.0,4.0,right,0.0,10.2384,left,unstructured,odd
637,6172cf92f2ea6613f717abb6,10.0,1.0,left,1.0,6.2877,left,unstructured,odd
638,6172cf92f2ea6613f717abb6,27.0,3.0,left,1.0,2.8628,left,unstructured,odd
639,6172cf92f2ea6613f717abb6,37.0,4.0,left,1.0,6.7475,left,unstructured,odd
640,6172cf92f2ea6613f717abb6,28.0,3.0,right,0.0,2.0036,left,unstructured,odd
641,6172cf92f2ea6613f717abb6,3.0,1.0,right,1.0,4.8031,right,unstructured,odd
642,6172cf92f2ea6613f717abb6,9.0,1.0,right,1.0,1.8125,right,unstructured,odd
643,6172cf92f2ea6613f717abb6,31.0,3.0,right,1.0,8.8141,right,unstructured,odd
644,6172cf92f2ea6613f717abb6,23.0,2.0,right,1.0,2.7497,right,unstructured,odd
645,6172cf92f2ea6613f717abb6,16.0,2.0,left,1.0,2.3126,left,unstructured,odd
646,6172cf92f2ea6613f717abb6,32.0,3.0,right,1.0,12.8804,right,unstructured,odd
647,6172cf92f2ea6613f717abb6,47.0,4.0,left,1.0,11.0816,left,unstructured,odd
648,6172cf92f2ea6613f717abb6,12.0,2.0,right,1.0,1.6867,right,unstructured,odd
649,6172cf92f2ea6613f717abb6,42.0,4.0,right,0.0,2.5827,left,unstructured,odd
650,6172cf92f2ea6613f717abb6,21.0,2.0,right,1.0,2.3329,right,unstructured,odd
651,6172cf92f2ea6613f717abb6,26.0,3.0,left,1.0,2.2577,left,unstructured,odd
652,6172cf92f2ea6613f717abb6,7.0,1.0,left,1.0,3.8801,left,unstructured,odd
653,6172cf92f2ea6613f717abb6,20.0,2.0,right,1.0,2.4651,right,unstructured,odd
654,6172cf92f2ea6613f717abb6,33.0,3.0,right,1.0,1.3435,right,unstructured,odd
655,6172cf92f2ea6613f717abb6,14.0,2.0,left,0.0,1.5089,right,unstructured,odd
656,6172cf92f2ea6613f717abb6,39.0,4.0,right,1.0,3.7631,right,unstructured,odd
657,6172cf92f2ea6613f717abb6,29.0,3.0,left,0.0,1.575,right,unstructured,odd
658,6172cf92f2ea6613f717abb6,41.0,4.0,right,1.0,3.3488,right,unstructured,odd
659,6172cf92f2ea6613f717abb6,4.0,1.0,left,1.0,3.5519,left,unstructured,odd
660,6172cf92f2ea6613f717abb6,11.0,1.0,right,1.0,16.6704,right,unstructured,odd
661,6172cf92f2ea6613f717abb6,30.0,3.0,left,0.0,1.1933,right,unstructured,odd
662,6172cf92f2ea6613f717abb6,19.0,2.0,right,0.0,2.883,left,unstructured,odd
663,6172cf92f2ea6613f717abb6,46.0,4.0,left,1.0,4.279,left,unstructured,odd
664,6172cf92f2ea6613f717abb6,45.0,4.0,right,1.0,1.7618,right,unstructured,odd
665,6172cf92f2ea6613f717abb6,35.0,3.0,left,1.0,2.2122,left,unstructured,odd
666,6172cf92f2ea6613f717abb6,5.0,1.0,left,0.0,5.7072,right,unstructured,odd
667,6172cf92f2ea6613f717abb6,13.0,2.0,left,0.0,2.1259,right,unstructured,odd
668,6172cf92f2ea6613f717abb6,18.0,2.0,left,1.0,4.8633,left,unstructured,odd
669,6172cf92f2ea6613f717abb6,40.0,4.0,left,0.0,4.5035,right,unstructured,odd
670,6172cf92f2ea6613f717abb6,2.0,1.0,right,0.0,2.1587,left,unstructured,odd
671,6172cf92f2ea6613f717abb6,22.0,2.0,right,1.0,4.2287,right,unstructured,odd
672,5b915c9d22d85d000115c0f5,29.0,3.0,left,1.0,0.78,left,unstructured,odd
673,5b915c9d22d85d000115c0f5,41.0,4.0,left,1.0,0.4736,left,unstructured,odd
674,5b915c9d22d85d000115c0f5,15.0,2.0,right,0.0,0.4749,left,unstructured,odd
675,5b915c9d22d85d000115c0f5,21.0,2.0,right,1.0,1.5747,right,unstructured,odd
676,5b915c9d22d85d000115c0f5,17.0,2.0,left,1.0,1.0774,left,unstructured,odd
677,5b915c9d22d85d000115c0f5,11.0,1.0,right,1.0,0.9748,right,unstructured,odd
678,5b915c9d22d85d000115c0f5,26.0,3.0,left,1.0,0.6917,left,unstructured,odd
679,5b915c9d22d85d000115c0f5,9.0,1.0,right,0.0,0.775,left,unstructured,odd
680,5b915c9d22d85d000115c0f5,45.0,4.0,left,1.0,0.7729,left,unstructured,odd
681,5b915c9d22d85d000115c0f5,24.0,3.0,left,1.0,0.81,left,unstructured,odd
682,5b915c9d22d85d000115c0f5,1.0,1.0,right,1.0,1.0142,right,unstructured,odd
683,5b915c9d22d85d000115c0f5,28.0,3.0,right,1.0,0.6886,right,unstructured,odd
684,5b915c9d22d85d000115c0f5,39.0,4.0,left,1.0,0.7309,left,unstructured,odd
685,5b915c9d22d85d000115c0f5,4.0,1.0,right,1.0,0.6902,right,unstructured,odd
686,5b915c9d22d85d000115c0f5,5.0,1.0,right,0.0,0.7611,left,unstructured,odd
687,5b915c9d22d85d000115c0f5,6.0,1.0,left,1.0,0.7917,left,unstructured,odd
688,5b915c9d22d85d000115c0f5,2.0,1.0,left,1.0,0.8102,left,unstructured,odd
689,5b915c9d22d85d000115c0f5,36.0,4.0,left,1.0,0.7558,left,unstructured,odd
690,5b915c9d22d85d000115c0f5,13.0,2.0,left,0.0,1.0122,right,unstructured,odd
691,5b915c9d22d85d000115c0f5,37.0,4.0,right,1.0,0.8548,right,unstructured,odd
692,5b915c9d22d85d000115c0f5,22.0,2.0,left,1.0,0.9586,left,unstructured,odd
693,5b915c9d22d85d000115c0f5,31.0,3.0,left,1.0,1.0961,left,unstructured,odd
694,5b915c9d22d85d000115c0f5,23.0,2.0,right,1.0,1.0047,right,unstructured,odd
695,5b915c9d22d85d000115c0f5,46.0,4.0,left,1.0,0.7434,left,unstructured,odd
696,5b915c9d22d85d000115c0f5,3.0,1.0,left,0.0,0.8932,right,unstructured,odd
697,5b915c9d22d85d000115c0f5,14.0,2.0,right,1.0,0.9168,right,unstructured,odd
698,5b915c9d22d85d000115c0f5,7.0,1.0,left,1.0,0.8732,left,unstructured,odd
699,5b915c9d22d85d000115c0f5,33.0,3.0,right,1.0,0.7087,right,unstructured,odd
700,5b915c9d22d85d000115c0f5,25.0,3.0,right,1.0,0.8438,right,unstructured,odd
701,5b915c9d22d85d000115c0f5,42.0,4.0,right,1.0,0.7218,right,unstructured,odd
702,5b915c9d22d85d000115c0f5,30.0,3.0,left,1.0,0.6537,left,unstructured,odd
703,5b915c9d22d85d000115c0f5,0.0,1.0,left,1.0,1.0275,left,unstructured,odd
704,5b915c9d22d85d000115c0f5,43.0,4.0,right,1.0,0.7366,right,unstructured,odd
705,5b915c9d22d85d000115c0f5,44.0,4.0,right,1.0,0.6048,right,unstructured,odd
706,5b915c9d22d85d000115c0f5,34.0,3.0,left,1.0,0.896,left,unstructured,odd
707,5b915c9d22d85d000115c0f5,38.0,4.0,left,1.0,0.7363,left,unstructured,odd
708,5b915c9d22d85d000115c0f5,16.0,2.0,left,1.0,0.7455,left,unstructured,odd
709,5b915c9d22d85d000115c0f5,18.0,2.0,right,1.0,0.8992,right,unstructured,odd
710,5b915c9d22d85d000115c0f5,27.0,3.0,right,1.0,0.6006,right,unstructured,odd
711,5b915c9d22d85d000115c0f5,12.0,2.0,right,1.0,0.7861,right,unstructured,odd
712,5b915c9d22d85d000115c0f5,40.0,4.0,left,1.0,1.0401,left,unstructured,odd
713,5b915c9d22d85d000115c0f5,35.0,3.0,right,1.0,0.868,right,unstructured,odd
714,5b915c9d22d85d000115c0f5,19.0,2.0,right,1.0,0.6508,right,unstructured,odd
715,5b915c9d22d85d000115c0f5,32.0,3.0,left,1.0,0.8035,left,unstructured,odd
716,5b915c9d22d85d000115c0f5,10.0,1.0,right,1.0,0.86,right,unstructured,odd
717,5b915c9d22d85d000115c0f5,47.0,4.0,right,1.0,0.6056,right,unstructured,odd
718,5b915c9d22d85d000115c0f5,20.0,2.0,left,0.0,0.6059,right,unstructured,odd
719,5b915c9d22d85d000115c0f5,8.0,1.0,left,1.0,0.688,left,unstructured,odd
720,62866dd4cd7ecbe7c29bffdb,43.0,4.0,right,1.0,4.3144,right,unstructured,odd
721,62866dd4cd7ecbe7c29bffdb,27.0,3.0,left,0.0,3.8026,right,unstructured,odd
722,62866dd4cd7ecbe7c29bffdb,33.0,3.0,right,0.0,1.8695,left,unstructured,odd
723,62866dd4cd7ecbe7c29bffdb,22.0,2.0,right,1.0,3.8031,right,unstructured,odd
724,62866dd4cd7ecbe7c29bffdb,28.0,3.0,right,0.0,3.1174,left,unstructured,odd
725,62866dd4cd7ecbe7c29bffdb,31.0,3.0,right,1.0,4.2937,right,unstructured,odd
726,62866dd4cd7ecbe7c29bffdb,18.0,2.0,left,1.0,4.2685,left,unstructured,odd
727,62866dd4cd7ecbe7c29bffdb,19.0,2.0,right,0.0,3.959,left,unstructured,odd
728,62866dd4cd7ecbe7c29bffdb,9.0,1.0,right,1.0,2.4249,right,unstructured,odd
729,62866dd4cd7ecbe7c29bffdb,34.0,3.0,right,0.0,3.4649,left,unstructured,odd
730,62866dd4cd7ecbe7c29bffdb,5.0,1.0,right,0.0,2.8036,left,unstructured,odd
731,62866dd4cd7ecbe7c29bffdb,42.0,4.0,right,1.0,0.6791,right,unstructured,odd
732,62866dd4cd7ecbe7c29bffdb,45.0,4.0,left,1.0,0.6934,left,unstructured,odd
733,62866dd4cd7ecbe7c29bffdb,17.0,2.0,left,1.0,0.794,left,unstructured,odd
734,62866dd4cd7ecbe7c29bffdb,12.0,2.0,right,1.0,0.6414,right,unstructured,odd
735,62866dd4cd7ecbe7c29bffdb,21.0,2.0,right,1.0,0.7724,right,unstructured,odd
736,62866dd4cd7ecbe7c29bffdb,37.0,4.0,left,1.0,0.6675,left,unstructured,odd
737,62866dd4cd7ecbe7c29bffdb,7.0,1.0,right,1.0,0.7024,right,unstructured,odd
738,62866dd4cd7ecbe7c29bffdb,20.0,2.0,right,1.0,0.703,right,unstructured,odd
739,62866dd4cd7ecbe7c29bffdb,3.0,1.0,right,1.0,0.7029,right,unstructured,odd
740,62866dd4cd7ecbe7c29bffdb,16.0,2.0,right,0.0,0.7199,left,unstructured,odd
741,62866dd4cd7ecbe7c29bffdb,4.0,1.0,left,1.0,0.8323,left,unstructured,odd
742,62866dd4cd7ecbe7c29bffdb,15.0,2.0,left,0.0,0.7749,right,unstructured,odd
743,62866dd4cd7ecbe7c29bffdb,13.0,2.0,right,1.0,0.6768,right,unstructured,odd
744,62866dd4cd7ecbe7c29bffdb,6.0,1.0,left,1.0,0.8415,left,unstructured,odd
745,62866dd4cd7ecbe7c29bffdb,30.0,3.0,left,1.0,0.7515,left,unstructured,odd
746,62866dd4cd7ecbe7c29bffdb,10.0,1.0,right,1.0,1.1391,right,unstructured,odd
747,62866dd4cd7ecbe7c29bffdb,29.0,3.0,right,1.0,0.6945,right,unstructured,odd
748,62866dd4cd7ecbe7c29bffdb,11.0,1.0,left,1.0,0.8831,left,unstructured,odd
749,62866dd4cd7ecbe7c29bffdb,25.0,3.0,right,1.0,0.6524,right,unstructured,odd
750,62866dd4cd7ecbe7c29bffdb,41.0,4.0,left,1.0,0.7004,left,unstructured,odd
751,62866dd4cd7ecbe7c29bffdb,40.0,4.0,left,1.0,0.5994,left,unstructured,odd
752,62866dd4cd7ecbe7c29bffdb,0.0,1.0,left,0.0,0.8068,right,unstructured,odd
753,62866dd4cd7ecbe7c29bffdb,26.0,3.0,left,1.0,1.0789,left,unstructured,odd
754,62866dd4cd7ecbe7c29bffdb,2.0,1.0,left,0.0,0.937,right,unstructured,odd
755,62866dd4cd7ecbe7c29bffdb,32.0,3.0,left,1.0,1.1056,left,unstructured,odd
756,62866dd4cd7ecbe7c29bffdb,23.0,2.0,right,1.0,0.8541,right,unstructured,odd
757,62866dd4cd7ecbe7c29bffdb,44.0,4.0,right,1.0,0.7545,right,unstructured,odd
758,62866dd4cd7ecbe7c29bffdb,24.0,3.0,left,1.0,0.5959,left,unstructured,odd
759,62866dd4cd7ecbe7c29bffdb,1.0,1.0,right,1.0,0.7307,right,unstructured,odd
760,62866dd4cd7ecbe7c29bffdb,35.0,3.0,left,1.0,0.7392,left,unstructured,odd
761,62866dd4cd7ecbe7c29bffdb,36.0,4.0,right,1.0,0.7592,right,unstructured,odd
762,62866dd4cd7ecbe7c29bffdb,39.0,4.0,left,1.0,0.7548,left,unstructured,odd
763,62866dd4cd7ecbe7c29bffdb,38.0,4.0,left,1.0,0.8054,left,unstructured,odd
764,62866dd4cd7ecbe7c29bffdb,14.0,2.0,left,1.0,0.8346,left,unstructured,odd
765,62866dd4cd7ecbe7c29bffdb,8.0,1.0,right,1.0,1.0357,right,unstructured,odd
766,62866dd4cd7ecbe7c29bffdb,46.0,4.0,left,1.0,0.5898,left,unstructured,odd
767,62866dd4cd7ecbe7c29bffdb,47.0,4.0,right,1.0,0.665,right,unstructured,odd
768,65da3d59504a6a75a4d6b473,14.0,2.0,left,1.0,2.1514,left,unstructured,odd
769,65da3d59504a6a75a4d6b473,33.0,3.0,left,1.0,0.7545,left,unstructured,odd
770,65da3d59504a6a75a4d6b473,42.0,4.0,right,1.0,0.6637,right,unstructured,odd
771,65da3d59504a6a75a4d6b473,2.0,1.0,left,0.0,2.131,right,unstructured,odd
772,65da3d59504a6a75a4d6b473,8.0,1.0,right,1.0,3.4748,right,unstructured,odd
773,65da3d59504a6a75a4d6b473,43.0,4.0,right,1.0,1.0517,right,unstructured,odd
774,65da3d59504a6a75a4d6b473,37.0,4.0,left,1.0,0.8108,left,unstructured,odd
775,65da3d59504a6a75a4d6b473,4.0,1.0,left,1.0,0.984,left,unstructured,odd
776,65da3d59504a6a75a4d6b473,7.0,1.0,right,1.0,0.7131,right,unstructured,odd
777,65da3d59504a6a75a4d6b473,17.0,2.0,right,1.0,0.7992,right,unstructured,odd
778,65da3d59504a6a75a4d6b473,39.0,4.0,left,1.0,0.5447,left,unstructured,odd
779,65da3d59504a6a75a4d6b473,41.0,4.0,right,1.0,0.6058,right,unstructured,odd
780,65da3d59504a6a75a4d6b473,35.0,3.0,left,1.0,0.502,left,unstructured,odd
781,65da3d59504a6a75a4d6b473,18.0,2.0,right,1.0,0.7176,right,unstructured,odd
782,65da3d59504a6a75a4d6b473,3.0,1.0,right,0.0,0.6027,left,unstructured,odd
783,65da3d59504a6a75a4d6b473,27.0,3.0,left,1.0,0.6465,left,unstructured,odd
784,65da3d59504a6a75a4d6b473,5.0,1.0,right,1.0,0.9142,right,unstructured,odd
785,65da3d59504a6a75a4d6b473,16.0,2.0,right,1.0,0.8659,right,unstructured,odd
786,65da3d59504a6a75a4d6b473,10.0,1.0,left,1.0,0.726,left,unstructured,odd
787,65da3d59504a6a75a4d6b473,15.0,2.0,left,1.0,1.0509,left,unstructured,odd
788,65da3d59504a6a75a4d6b473,34.0,3.0,left,1.0,0.5725,left,unstructured,odd
789,65da3d59504a6a75a4d6b473,20.0,2.0,right,1.0,0.6998,right,unstructured,odd
790,65da3d59504a6a75a4d6b473,45.0,4.0,left,1.0,0.6087,left,unstructured,odd
791,65da3d59504a6a75a4d6b473,29.0,3.0,left,1.0,0.651,left,unstructured,odd
792,65da3d59504a6a75a4d6b473,11.0,1.0,left,1.0,0.901,left,unstructured,odd
793,65da3d59504a6a75a4d6b473,46.0,4.0,right,1.0,0.7142,right,unstructured,odd
794,65da3d59504a6a75a4d6b473,38.0,4.0,right,1.0,0.8012,right,unstructured,odd
795,65da3d59504a6a75a4d6b473,23.0,2.0,right,1.0,0.8723,right,unstructured,odd
796,65da3d59504a6a75a4d6b473,30.0,3.0,right,1.0,0.7983,right,unstructured,odd
797,65da3d59504a6a75a4d6b473,25.0,3.0,left,1.0,0.4682,left,unstructured,odd
798,65da3d59504a6a75a4d6b473,19.0,2.0,left,1.0,0.6796,left,unstructured,odd
799,65da3d59504a6a75a4d6b473,0.0,1.0,right,0.0,0.5473,left,unstructured,odd
800,65da3d59504a6a75a4d6b473,31.0,3.0,right,1.0,0.5478,right,unstructured,odd
801,65da3d59504a6a75a4d6b473,21.0,2.0,left,1.0,0.6181,left,unstructured,odd
802,65da3d59504a6a75a4d6b473,24.0,3.0,right,1.0,0.7585,right,unstructured,odd
803,65da3d59504a6a75a4d6b473,44.0,4.0,left,1.0,0.7084,left,unstructured,odd
804,65da3d59504a6a75a4d6b473,13.0,2.0,left,1.0,0.4841,left,unstructured,odd
805,65da3d59504a6a75a4d6b473,26.0,3.0,right,1.0,0.4325,right,unstructured,odd
806,65da3d59504a6a75a4d6b473,9.0,1.0,left,1.0,4.4269,left,unstructured,odd
807,65da3d59504a6a75a4d6b473,6.0,1.0,left,1.0,0.5991,left,unstructured,odd
808,65da3d59504a6a75a4d6b473,12.0,2.0,right,1.0,0.4562,right,unstructured,odd
809,65da3d59504a6a75a4d6b473,22.0,2.0,left,1.0,0.434,left,unstructured,odd
810,65da3d59504a6a75a4d6b473,47.0,4.0,right,1.0,0.5102,right,unstructured,odd
811,65da3d59504a6a75a4d6b473,28.0,3.0,left,1.0,0.525,left,unstructured,odd
812,65da3d59504a6a75a4d6b473,40.0,4.0,right,1.0,0.4347,right,unstructured,odd
813,65da3d59504a6a75a4d6b473,1.0,1.0,right,1.0,0.8252,right,unstructured,odd
814,65da3d59504a6a75a4d6b473,36.0,4.0,right,1.0,0.5423,right,unstructured,odd
815,65da3d59504a6a75a4d6b473,32.0,3.0,right,1.0,0.6907,right,unstructured,odd
816,5deb6855cbd64d2752b691a5,32.0,3.0,right,1.0,3.3739,right,unstructured,odd
817,5deb6855cbd64d2752b691a5,40.0,4.0,left,0.0,1.4984,right,unstructured,odd
818,5deb6855cbd64d2752b691a5,3.0,1.0,right,0.0,1.528,left,unstructured,odd
819,5deb6855cbd64d2752b691a5,46.0,4.0,right,1.0,1.8352,right,unstructured,odd
820,5deb6855cbd64d2752b691a5,12.0,2.0,right,1.0,1.8715,right,unstructured,odd
821,5deb6855cbd64d2752b691a5,4.0,1.0,right,1.0,1.0955,right,unstructured,odd
822,5deb6855cbd64d2752b691a5,6.0,1.0,right,0.0,1.7239,left,unstructured,odd
823,5deb6855cbd64d2752b691a5,18.0,2.0,left,1.0,1.0156,left,unstructured,odd
824,5deb6855cbd64d2752b691a5,14.0,2.0,left,0.0,0.7668,right,unstructured,odd
825,5deb6855cbd64d2752b691a5,36.0,4.0,left,1.0,0.7542,left,unstructured,odd
826,5deb6855cbd64d2752b691a5,19.0,2.0,right,1.0,0.7505,right,unstructured,odd
827,5deb6855cbd64d2752b691a5,11.0,1.0,left,0.0,1.2126,right,unstructured,odd
828,5deb6855cbd64d2752b691a5,28.0,3.0,right,1.0,0.8413,right,unstructured,odd
829,5deb6855cbd64d2752b691a5,39.0,4.0,left,1.0,0.8004,left,unstructured,odd
830,5deb6855cbd64d2752b691a5,20.0,2.0,left,1.0,0.928,left,unstructured,odd
831,5deb6855cbd64d2752b691a5,31.0,3.0,left,1.0,0.9688,left,unstructured,odd
832,5deb6855cbd64d2752b691a5,30.0,3.0,left,0.0,0.9167,right,unstructured,odd
833,5deb6855cbd64d2752b691a5,23.0,2.0,right,0.0,0.9378,left,unstructured,odd
834,5deb6855cbd64d2752b691a5,9.0,1.0,right,1.0,0.9112,right,unstructured,odd
835,5deb6855cbd64d2752b691a5,1.0,1.0,left,1.0,0.9608,left,unstructured,odd
836,5deb6855cbd64d2752b691a5,16.0,2.0,left,1.0,0.8096,left,unstructured,odd
837,5deb6855cbd64d2752b691a5,8.0,1.0,left,1.0,2.3173,left,unstructured,odd
838,5deb6855cbd64d2752b691a5,2.0,1.0,left,0.0,2.4523,right,unstructured,odd
839,5deb6855cbd64d2752b691a5,0.0,1.0,left,1.0,1.0035,left,unstructured,odd
840,5deb6855cbd64d2752b691a5,29.0,3.0,right,1.0,1.0473,right,unstructured,odd
841,5deb6855cbd64d2752b691a5,17.0,2.0,left,0.0,0.8504,right,unstructured,odd
842,5deb6855cbd64d2752b691a5,42.0,4.0,left,1.0,0.7277,left,unstructured,odd
843,5deb6855cbd64d2752b691a5,15.0,2.0,right,1.0,1.6076,right,unstructured,odd
844,5deb6855cbd64d2752b691a5,27.0,3.0,left,1.0,0.8417,left,unstructured,odd
845,5deb6855cbd64d2752b691a5,5.0,1.0,left,0.0,1.7866,right,unstructured,odd
846,5deb6855cbd64d2752b691a5,22.0,2.0,right,1.0,1.2967,right,unstructured,odd
847,5deb6855cbd64d2752b691a5,44.0,4.0,right,1.0,0.9105,right,unstructured,odd
848,5deb6855cbd64d2752b691a5,7.0,1.0,right,0.0,4.5798,left,unstructured,odd
849,5deb6855cbd64d2752b691a5,13.0,2.0,right,0.0,1.3386,left,unstructured,odd
850,5deb6855cbd64d2752b691a5,43.0,4.0,left,0.0,1.0694,right,unstructured,odd
851,5deb6855cbd64d2752b691a5,47.0,4.0,left,0.0,1.0506,right,unstructured,odd
852,5deb6855cbd64d2752b691a5,33.0,3.0,right,0.0,0.7589,left,unstructured,odd
853,5deb6855cbd64d2752b691a5,34.0,3.0,right,0.0,0.9348,left,unstructured,odd
854,5deb6855cbd64d2752b691a5,25.0,3.0,left,0.0,2.7879,right,unstructured,odd
855,5deb6855cbd64d2752b691a5,38.0,4.0,right,0.0,0.8569,left,unstructured,odd
856,5deb6855cbd64d2752b691a5,35.0,3.0,right,0.0,1.1078,left,unstructured,odd
857,5deb6855cbd64d2752b691a5,37.0,4.0,right,0.0,1.4472,left,unstructured,odd
858,5deb6855cbd64d2752b691a5,26.0,3.0,right,0.0,1.1118,left,unstructured,odd
859,5deb6855cbd64d2752b691a5,41.0,4.0,left,0.0,1.725,right,unstructured,odd
860,5deb6855cbd64d2752b691a5,24.0,3.0,left,0.0,1.0122,right,unstructured,odd
861,5deb6855cbd64d2752b691a5,10.0,1.0,right,1.0,0.8448,right,unstructured,odd
862,5deb6855cbd64d2752b691a5,45.0,4.0,right,1.0,1.1548,right,unstructured,odd
863,5deb6855cbd64d2752b691a5,21.0,2.0,left,1.0,1.3392,left,unstructured,odd
864,662aabe46aafa6e250421de1,33.0,3.0,left,1.0,8.8825,left,unstructured,odd
865,662aabe46aafa6e250421de1,0.0,1.0,right,1.0,15.0763,right,unstructured,odd
866,662aabe46aafa6e250421de1,9.0,1.0,left,1.0,3.8276,left,unstructured,odd
867,662aabe46aafa6e250421de1,30.0,3.0,right,1.0,1.2181,right,unstructured,odd
868,662aabe46aafa6e250421de1,19.0,2.0,left,1.0,2.4478,left,unstructured,odd
869,662aabe46aafa6e250421de1,3.0,1.0,right,1.0,7.0709,right,unstructured,odd
870,662aabe46aafa6e250421de1,8.0,1.0,left,1.0,1.7023,left,unstructured,odd
871,662aabe46aafa6e250421de1,15.0,2.0,right,1.0,1.1643,right,unstructured,odd
872,662aabe46aafa6e250421de1,4.0,1.0,right,1.0,1.3642,right,unstructured,odd
873,662aabe46aafa6e250421de1,37.0,4.0,right,1.0,0.9408,right,unstructured,odd
874,662aabe46aafa6e250421de1,43.0,4.0,right,1.0,0.8825,right,unstructured,odd
875,662aabe46aafa6e250421de1,17.0,2.0,right,1.0,1.0404,right,unstructured,odd
876,662aabe46aafa6e250421de1,40.0,4.0,left,1.0,2.8502,left,unstructured,odd
877,662aabe46aafa6e250421de1,29.0,3.0,left,1.0,1.0141,left,unstructured,odd
878,662aabe46aafa6e250421de1,21.0,2.0,right,1.0,1.2571,right,unstructured,odd
879,662aabe46aafa6e250421de1,46.0,4.0,right,1.0,0.8986,right,unstructured,odd
880,662aabe46aafa6e250421de1,22.0,2.0,left,1.0,0.811,left,unstructured,odd
881,662aabe46aafa6e250421de1,24.0,3.0,right,1.0,1.0225,right,unstructured,odd
882,662aabe46aafa6e250421de1,16.0,2.0,left,1.0,1.053,left,unstructured,odd
883,662aabe46aafa6e250421de1,28.0,3.0,left,1.0,1.0623,left,unstructured,odd
884,662aabe46aafa6e250421de1,25.0,3.0,left,1.0,0.649,left,unstructured,odd
885,662aabe46aafa6e250421de1,18.0,2.0,right,1.0,0.7132,right,unstructured,odd
886,662aabe46aafa6e250421de1,41.0,4.0,left,1.0,0.718,left,unstructured,odd
